id,E_X_aic_ipctry_issue,E_X_trx_last,N_X_ip_ratio_den,N_X_n_deny_co,N_X_n_ina_issue_co,N_X_n_issue_co,N_X_n_trans_3d_co,N_X_ratio_acc_no_cb_co,N_X_ratio_deny_co,N_X_tot_amnt_3d_co,blacklist,whitelist,learning_label
18229506,1,1,0.25,5,2,3,0,0,1,0,0,0,1
18262281,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
18327636,0,0,-888888888,0,1,2,2,1,0,19326915,0,0,1
18341592,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18362004,1,0,-888888888,1,4,1,0,0.666666667,0.333333333,0,0,0,1
18409890,1,1,1,3,2,1,2,0.571428571,0.428571429,20000,0,0,1
18427632,1,1,0.4,1,3,1,1,0.75,0.25,10000,0,0,1
18442338,0,1,1,5,1,2,5,0,1,3520054,0,0,1
18508350,1,1,0.7,29,1,1,19,0,1,5700000,0,0,1
18567213,1,1,0.666666667,3,1,1,2,0.571428571,0.428571429,254000,0,0,1
18574,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
18649479,1,1,0.25,4,2,1,4,0,1,2000000,0,0,1
1865802,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18665508,0,1,0.346153846,54,6,4,0,0.4375,0.5625,0,0,0,1
1867674,1,1,-888888888,10,0,1,2,0,1,200000,0,0,1
1870086,0,1,-888888888,3,0,1,3,0,1,2907218,0,0,1
18701253,0,1,0.451612903,7,0,2,3,0,1,160002,0,0,1
1871355,1,1,0.380952381,29,14,1,8,0.283018868,0.547169811,2606719,0,0,1
18725718,1,1,0.428571429,7,2,1,6,0.272727273,0.636363636,3750000,0,0,1
18725832,1,1,0.233160622,1,3,1,1,0.833333333,0.166666667,444570,0,0,1
18789678,1,0,0.175438596,8,11,1,0,0.588235294,0.156862745,0,0,0,1
18816504,0,1,1,1,0,1,1,0,1,881062,0,0,1
1885824,0,1,-888888888,4,3,2,0,0,1,0,0,0,1
18861360,1,1,-888888888,129,18,1,6,0.218181818,0.781818182,8249101,0,0,1
18867297,1,1,0.2625,12,2,1,2,0.2,0.8,1588860,0,0,1
18872325,1,3,0.125,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
18890754,1,1,0.5,5,0,1,5,0,1,439000,0,0,1
18892326,0,1,0.228070175,2,0,2,2,0,1,200000,0,0,1
18904938,0,0,-888888888,0,1,1,1,1,0,149000,0,0,1
18907281,0,0,0,0,0,1,0,0.538461538,0,0,0,0,1
18911424,0,1,0.5,1,0,1,1,0,1,1248227,0,0,1
1896564,0,3,0.333333333,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
18971142,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
1897743,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1898895,1,1,1,1,0,1,1,0,1,4501900,0,0,1
19013541,1,3,-888888888,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
19016586,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
19038216,0,1,0.125,1,0,1,1,0,1,434029,0,0,1
19091697,0,1,1,1,2,1,1,0.923076923,0.076923077,25000,0,0,1
191036,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
1910844,1,1,1,16,0,1,16,0,1,1600000,0,0,1
19154967,0,1,0.307692308,100,16,18,2,0,1,2000000,0,0,1
19156143,1,1,1,11,1,2,11,0,1,7404425,0,0,1
1915767,0,1,-888888888,1,0,1,1,0,1,1245800,0,0,1
19160628,1,1,0,6,2,1,0,0,1,0,0,0,1
19165326,0,0,0.314285714,11,1,1,2,0.45,0.55,700000,0,0,1
19191387,1,3,0.384615385,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
19194483,0,1,1,7,0,1,4,0,1,213336,0,0,1
1921911,0,1,-888888888,2,0,2,0,0,1,0,0,0,1
19251927,0,1,0.419354839,88,39,10,2,0,0.988764045,640000,0,0,1
19253940,0,1,0,18,1,2,0,0,1,0,0,0,1
1926684,1,1,0.143356643,8,5,1,1,0.333333333,0.666666667,104800,0,0,1
19293051,1,1,0.324675325,3,2,1,2,0.25,0.75,364040,0,0,1
19322823,1,1,0.5,3,2,1,1,0.6,0.3,353298,0,0,1
19324536,1,1,0.14,5,1,1,1,0.583333333,0.416666667,2333485,0,0,1
193548,1,1,0.954545455,7,0,5,7,0,1,733600,0,0,1
1937610,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19383570,1,1,0.276666667,59,13,4,1,0.407079646,0.522123894,10000,0,0,1
19415832,1,1,0.193333333,6,7,1,1,0.6,0.4,100000,0,0,1
1945611,1,1,1,3,0,1,3,0,1,8569200,0,0,1
194703,1,1,1,3,0,1,3,0,1,2391623,0,0,1
19488078,0,1,1,3,0,1,3,0,1,2145428,0,0,1
1949316,0,1,-888888888,7,0,2,0,0,1,0,0,0,1
19554705,0,1,0.463414634,7,0,2,6,0,1,2899200,0,0,1
19555806,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19577481,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19611699,0,1,1,8,0,5,4,0.111111111,0.888888889,30222500,0,0,1
1969836,0,1,0.5,1,0,1,1,0,1,700000,0,0,1
19793823,1,1,1,2,0,1,2,0,1,1120000,0,0,1
19852164,0,0,0.323076923,0,3,1,0,0.75,0,0,0,0,1
19857897,0,1,1,28,2,10,28,0,1,5600000,0,0,1
19895790,0,3,0.27,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
19899210,1,1,0.210526316,7,4,1,1,0.689655172,0.24137931,507500,0,0,1
19919076,0,1,0.146666667,1,0,1,0,0,1,0,0,0,1
19966575,1,1,0.141025641,2,3,1,2,0.4,0.4,1132740,0,0,1
19973157,0,1,0,21,0,6,5,0,0.913043478,1000000,0,0,1
1998234,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
20025168,1,1,0.378378378,3,1,1,3,0.90625,0.09375,8413853,0,0,1
2004081,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
2016303,1,1,-888888888,10,0,1,0,0.230769231,0.769230769,0,0,0,1
2016999,1,0,0,0,0,1,1,1,0,1988300,0,0,1
20197284,1,1,0.333333333,5,1,1,5,0,1,1472475,0,0,1
2022219,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
2024469,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
20247951,0,1,0.192307692,14,1,4,7,0.36,0.56,6568300,0,0,1
2029803,0,1,1,24,0,3,1,0.04,0.96,992781,0,0,1
20312271,1,1,1,1,0,1,1,0,1,2007100,0,0,1
2032143,1,1,0.125,1,1,1,1,0,1,102000,0,0,1
20360139,0,1,0.36,100,0,1,100,0,1,8173100,0,0,1
20418606,1,1,-888888888,1,1,1,1,0,1,49735,0,0,1
2045361,1,1,0,7,1,2,3,0,1,6386985,0,0,1
20512557,0,1,0.166666667,100,0,1,100,0,1,13175476,0,0,1
20533071,0,1,1,2,0,2,2,0,1,732830,0,0,1
20563188,1,1,0.714285714,6,6,1,2,0.625,0.375,43520,0,0,1
2059290,0,1,0.195402299,32,2,4,4,0,0.96969697,882500,0,0,1
2060499,0,1,-888888888,18,0,6,4,0,0.947368421,2880200,0,0,1
2061345,1,1,0.426229508,28,0,2,9,0,1,550000,0,0,1
20625837,0,1,1,100,0,1,100,0,1,21579601,0,0,1
20685066,1,0,0.18699187,0,-999999999,-999999999,0,1,0,0,0,0,1
2069,0,1,1,22,0,2,22,0,1,5640100,0,0,1
20692371,1,1,1,102,3,1,2,0.009708738,0.990291262,204000,0,0,1
20717532,1,3,0.1,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
20719299,0,1,0.444444444,1,0,1,1,0,1,1449760,0,0,1
20783190,0,0,0.6,3,1,1,0,0.785714286,0.214285714,0,0,0,1
20789481,0,1,0.35,6,0,1,2,0,1,360400,0,0,1
20843352,1,0,0.333333333,1,1,2,2,0.8,0.2,491260,0,0,1
20853639,0,1,0.193333333,10,2,9,10,0.230769231,0.769230769,78937334,0,0,1
2086299,1,1,1,3,0,1,3,0,1,1652700,0,0,1
2088,0,1,1,7,0,1,7,0,1,3914200,0,0,1
2088174,1,1,-888888888,11,3,1,0,0,1,0,0,0,1
20933034,1,1,0,5,6,1,0,0.583333333,0.416666667,0,0,0,1
21015378,1,1,1,2,0,1,2,0,1,3445600,0,0,1
21016077,1,1,0.888888889,6,3,1,7,0.142857143,0.857142857,112700765,0,0,1
2102868,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
21031485,0,1,1,100,0,1,100,0,1,8137000,0,0,1
21117771,0,1,-888888888,100,0,1,100,0,1,7314300,0,0,1
21123108,0,1,-888888888,3,0,2,0,0,1,0,0,0,1
2114979,0,3,0.314285714,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
21170319,1,1,0.263157895,105,23,1,1,0.07079646,0.92920354,500000,0,0,1
21183486,0,1,0.56,1,2,1,1,0.692307692,0.076923077,871400,0,0,1
21214029,1,1,0.333333333,4,5,1,2,0.428571429,0.571428571,8575038,0,0,1
21217518,0,1,0.25,1,0,1,1,0,1,200000,0,0,1
21223026,0,1,1,5,2,1,1,0.827586207,0.172413793,194317,0,0,1
21228333,0,1,0.12244898,100,0,1,100,0,1,9409416,0,0,1
21259,0,1,1,3,0,1,3,0,1,1545600,0,0,1
21260901,1,1,1,16,1,1,1,0.333333333,0.666666667,169505,0,0,1
21299739,1,1,0.4,1,1,1,1,0,1,25000,0,0,1
21320088,1,3,0.411764706,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
2133429,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
2136,1,1,1,12,0,2,12,0,1,11415000,0,0,1
21365883,0,0,0,5,5,1,3,0.545454545,0.454545455,812064,0,0,1
2138226,1,1,1,3,0,1,3,0,1,12516890,0,0,1
21393270,0,1,0.2,100,0,1,100,0,1,14951516,0,0,1
21401658,1,1,0.375,2,1,1,2,0,1,50000,0,0,1
21408186,1,1,1,1,0,1,1,0,1,957600,0,0,1
21413592,0,1,-888888888,2,1,1,0,0,1,0,0,0,1
2142681,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
2144838,1,0,0,0,0,1,1,1,0,1344800,0,0,1
21452,0,1,1,26,0,4,9,0,1,943200,0,0,1
21483354,1,1,0.8,4,2,1,9,0.636363636,0.363636364,1744484,0,0,1
2148900,0,1,0.355555556,51,4,15,2,0.019230769,0.980769231,3821000,0,0,1
2150445,1,1,-888888888,1,0,2,0,0,1,0,0,0,1
21508986,0,1,0,2,1,2,0,0,1,0,0,0,1
21536532,0,3,0.105263158,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
21553788,1,3,0.185185185,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
21560886,1,3,0.260869565,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
2156154,1,1,-888888888,2,0,1,2,0,1,8433000,0,0,1
2156250,1,1,0.526315789,67,1,1,60,0.069444444,0.930555556,17900000,0,0,1
21564258,1,1,1,10,2,1,4,0.166666667,0.833333333,3784000,0,0,1
2160801,1,0,-888888888,1,6,1,0,0.916666667,0.083333333,0,0,0,1
2162,0,1,1,114,0,7,114,0,1,13092729,0,0,1
21632004,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
2163738,0,1,0.216666667,42,4,5,2,0,0.976744186,263155,0,0,1
21644970,0,1,1,31,0,8,7,0,1,4302456,0,0,1
2166810,-999999999,1,1,8,3,3,3,0.590909091,0.363636364,17610000,0,0,1
21726390,0,1,0.116564417,1,0,1,1,0,1,80000,0,0,1
21763830,1,0,0.314285714,8,1,1,0,0.428571429,0.571428571,0,0,0,1
2178141,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
21788568,1,1,1,1,0,1,1,0,1,1162500,0,0,1
21800364,0,0,0.371794872,2,2,1,0,0.846153846,0.153846154,0,0,0,1
21858429,0,1,0.257142857,2,0,1,2,0,1,200000,0,0,1
21894,0,1,0.25,1,0,2,1,0,1,725097,0,0,1
21927432,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
21929466,0,1,0.19,5,0,1,5,0,1,7431700,0,0,1
21961077,1,1,0.222222222,8,4,1,4,0.75,0.25,546578,0,0,1
2196360,0,1,0.162790698,101,0,1,1,0,1,10796000,0,0,1
22021218,0,1,-888888888,2,2,1,0,0.785714286,0.142857143,0,0,0,1
22021911,1,1,0.184210526,4,3,1,15,0.733333333,0.266666667,2190370,0,0,1
22029042,0,1,0.233576642,100,0,1,100,0,1,25151260,0,0,1
22073787,0,1,0.294117647,4,1,2,4,0,1,2005640,0,0,1
22076178,0,1,0,1,0,1,0,0,1,0,0,0,1
2213193,0,1,1,24,1,3,11,0.04,0.96,165997000,0,0,1
22145457,1,1,-888888888,6,2,1,3,0.833333333,0.166666667,180000,0,0,1
22169634,0,1,0.833333333,5,0,2,5,0,1,1220000,0,0,1
22178712,1,1,0.391304348,19,5,1,15,0.05,0.95,6600000,0,0,1
22218021,1,1,0.375,1,1,1,1,0,1,1745436,0,0,1
22220610,1,0,0.285714286,5,5,1,0,0.375,0.625,0,0,0,1
22264194,0,0,0,10,15,2,2,0.816513761,0.091743119,800800,0,0,1
22299483,0,1,0.517241379,100,0,1,100,0,1,10776407,0,0,1
223190,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
22368210,1,1,1,4,2,1,4,0,1,400000,0,0,1
22441776,1,1,0.181818182,2,2,1,0,0.6,0.4,0,0,0,1
22461054,0,1,0.517241379,122,0,3,22,0,1,31233400,0,0,1
22499028,1,1,0,1,1,1,0,0,1,0,0,0,1
22506333,1,1,1,4,2,1,5,0.733333333,0.266666667,74422845,0,0,1
2251845,0,0,-888888888,0,0,1,0,1,0,0,0,0,1
22584999,0,1,0.421052632,46,0,3,6,0,1,1434000,0,0,1
22699902,1,1,0.458333333,4,2,1,5,0.428571429,0.571428571,4477680,0,0,1
22715742,1,0,-888888888,25,14,1,22,0.752475248,0.247524752,4840760,0,0,1
22729776,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
22734108,0,1,0.285714286,105,0,3,5,0,1,2500000,0,0,1
22734585,0,3,0.166666667,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
22751235,1,3,1,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
22761825,1,1,0.203333333,106,22,1,1,0.422110553,0.532663317,779940,0,0,1
22765389,0,1,0.234042553,1,0,1,1,0,1,1207600,0,0,1
22768434,1,1,0.933333333,19,3,1,7,0.05,0.95,2562000,0,0,1
22777149,0,1,-888888888,6,0,1,0,0,1,0,0,0,1
22778091,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
22786140,0,1,0.333333333,1,0,1,1,0,1,207180,0,0,1
22787841,0,1,0.298701299,16,0,2,16,0,1,3314880,0,0,1
22824111,1,1,0.833333333,41,2,1,5,0,1,14288000,0,0,1
22864893,1,3,0.120689655,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
2287908,1,1,0.5,23,7,1,23,0,1,8350000,0,0,1
2288406,1,1,0.818181818,88,7,1,88,0,1,11600000,0,0,1
22891926,1,1,0.666666667,3,4,1,0,0.25,0.75,0,0,0,1
22894260,1,1,0.253968254,53,5,1,2,0.462962963,0.490740741,463079,0,0,1
22930077,0,1,0.171052632,4,0,1,4,0,1,2800000,0,0,1
22937556,0,1,1,55,0,1,2,0,1,500000,0,0,1
23011155,0,3,0.333333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
23013033,0,1,0.090909091,1,0,2,1,0,1,25000,0,0,1
23024412,1,3,1,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
23038548,0,1,-888888888,100,0,1,100,0,1,10660225,0,0,1
23050674,1,1,1,36,0,9,35,0,1,3125000,0,0,1
23050809,1,1,1,2,0,1,2,0,1,300000,0,0,1
23059269,1,1,0.18,1,1,2,1,0.8,0.2,51765,0,0,1
2312259,0,3,1,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
23154264,0,1,0.333333333,100,0,1,100,0,1,12344406,0,0,1
23184309,0,0,0,0,1,1,0,1,0,0,0,0,1
23184447,1,0,0.444444444,4,3,1,0,0.8,0.16,0,0,0,1
23187063,1,1,0.545454545,8,3,1,4,0.689655172,0.275862069,14469840,0,0,1
2324388,0,1,1,4,0,3,3,0,1,1197000,0,0,1
23251281,0,1,1,58,0,5,3,0.016949153,0.983050847,5254800,0,0,1
2329710,1,0,-888888888,0,0,1,0,1,0,0,0,0,1
23313990,0,1,0.189189189,3,0,1,3,0,1,1646400,0,0,1
2338203,1,1,0.5,54,25,5,7,0,1,22893000,0,0,1
2339325,1,1,1,3,0,1,3,0,1,6120000,0,0,1
23397438,0,1,1,1,1,1,1,0.666666667,0.333333333,5093270,0,0,1
234149,1,1,0.666666667,14,2,1,0,0,1,0,0,0,1
23421774,1,1,0.199115044,1,1,1,0,0,1,0,0,0,1
23454084,0,1,0.117647059,2,0,3,0,0,1,0,0,0,1
23483466,0,1,0.303333333,100,0,1,100,0,1,148777528,0,0,1
2350356,0,1,-888888888,20,0,3,6,0,1,13467000,0,0,1
2353257,0,1,0.26146789,3,0,1,3,0,1,23323000,0,0,1
23559882,0,1,0.150943396,100,0,1,100,0,1,19900500,0,0,1
23561814,0,0,0.2,0,3,2,1,1,0,303500,0,0,1
2363565,0,1,1,9,0,1,3,0,1,1185600,0,0,1
23637126,1,3,0.133333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
23658057,1,1,0.392857143,2,1,1,2,0,1,52000,0,0,1
23663460,0,1,0.185714286,13,0,2,2,0,1,60000,0,0,1
2367396,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
23675832,1,1,1,1,1,1,1,0,1,49735,0,0,1
23678361,1,1,-888888888,1,1,1,1,0,1,211120,0,0,1
23684208,1,1,1,3,0,2,1,0.4,0.3,2332100,0,0,1
23712828,0,1,0.416666667,25,10,1,2,0.723404255,0.265957447,272020,0,0,1
23735457,0,1,0.5,27,10,1,4,0.708333333,0.28125,17632377,0,0,1
23742201,0,1,0.29787234,11,0,5,11,0,1,1127500,0,0,1
23756886,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
23766597,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
237724,1,1,0.4,15,4,1,13,0,1,42544980,0,0,1
23774586,1,0,0.11,20,4,1,1,0.814159292,0.17699115,4036800,0,0,1
23828514,0,1,0.75,6,1,2,3,0.142857143,0.857142857,3055697,0,0,1
2383053,1,1,-888888888,23,0,4,0,0,1,0,0,0,1
238454,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
23872326,0,1,0.357142857,8,0,2,8,0,1,21755600,0,0,1
23935503,0,3,1,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
23984163,1,3,0.303030303,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
23995215,1,1,1,3,1,2,2,0,1,3146500,0,0,1
2399577,1,1,1,11,0,3,11,0,1,1868900,0,0,1
2400765,0,1,-888888888,4,0,1,0,0,1,0,0,0,1
24013500,1,1,0.090909091,1,1,1,1,0,0.5,4353701,0,0,1
240472,1,1,1,14,5,1,11,0,1,11370705,0,0,1
24051093,1,1,0.476190476,29,3,1,4,0,1,200000,0,0,1
24063810,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
24068628,1,0,0.175257732,1,5,1,0,0.857142857,0.142857143,0,0,0,1
2412339,0,1,0.204301075,19,1,5,18,0,1,18407880,0,0,1
2412912,0,1,0.232142857,4,0,2,1,0,1,810900,0,0,1
24158793,1,1,1,5,0,1,5,0,1,2756250,0,0,1
24168039,0,1,0.383333333,23,0,2,23,0,1,20286000,0,0,1
24170433,0,1,0.666666667,1,0,1,1,0,1,50000,0,0,1
24226257,0,1,0.045454545,1,0,1,0,0,1,0,0,0,1
24252687,0,3,0.234234234,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
24302751,1,0,0.28125,7,4,1,3,0.222222222,0.777777778,74154885,0,0,1
24302760,0,0,0.379310345,9,2,1,1,0.25,0.75,11673,0,0,1
24354063,0,1,0.538461538,92,2,7,5,0,1,2116000,0,0,1
24359985,0,3,0.380952381,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
24420528,0,1,0.147540984,17,0,3,12,0,1,3840800,0,0,1
244270,1,1,0.5,28,5,1,26,0,1,63838281,0,0,1
24428694,1,3,0.333333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
244399,1,1,0.166666667,1,0,1,1,0,0.333333333,1069700,0,0,1
2445504,1,1,-888888888,9,0,3,9,0,1,35076400,0,0,1
24459429,0,1,0.288461538,2,0,2,2,0,1,8269205,0,0,1
24459567,0,1,1,1,0,1,1,0,1,3396795,0,0,1
244664,1,1,-888888888,2,0,1,2,0,1,2708223,0,0,1
24472986,0,1,0.557692308,1,1,1,1,0,1,25375,0,0,1
2451240,1,1,-888888888,18,0,3,0,0,1,0,0,0,1
24566679,1,1,-888888888,71,4,1,5,0.065789474,0.934210526,2450210,0,0,1
24570000,1,1,0.333333333,1,3,1,3,0,0.333333333,30000,0,0,1
24570114,1,1,0.375,11,9,1,11,0,1,25903718,0,0,1
2459268,1,2,-888888888,5,0,6,3,0.25,0.625,3257800,0,0,1
24604125,1,3,0.222222222,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
24605781,0,1,1,3,1,1,2,0.7,0.3,5926511,0,0,1
24674244,1,1,0.506493506,100,2,1,100,0,1,25256970,0,0,1
2468100,1,1,1,1,0,1,1,0,1,7100000,0,0,1
2470656,1,0,0.25,6,4,1,0,0.416666667,0.5,0,0,0,1
24742971,1,1,-888888888,3,0,1,3,0,1,1639569,0,0,1
2476941,0,1,0.123333333,136,2,8,0,0,1,0,0,0,1
2477313,1,1,1,26,3,1,4,0.1875,0.8125,419200,0,0,1
24773718,0,0,0.35,4,0,1,2,0.777777778,0.222222222,330000,0,0,1
24779088,0,1,0.303030303,10,2,2,0,0.230769231,0.769230769,0,0,0,1
24792753,1,1,1,1,1,1,1,0,1,30000,0,0,1
24796470,0,3,0.28125,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
24807927,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
24891330,1,1,1,7,0,2,7,0,1,8619150,0,0,1
24893622,0,1,0.488888889,11,0,1,9,0,1,46546035,0,0,1
24899748,0,0,0,1,1,1,0,0.9,0.1,0,0,0,1
2494647,1,1,1,2,0,1,2,0,1,100000,0,0,1
24956700,0,1,0.306666667,100,0,1,100,0,1,23782664,0,0,1
24974349,0,3,0.258064516,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
249851,0,1,1,14,0,6,14,0,1,1633949,0,0,1
24999219,0,0,0.558333333,1,1,1,1,0.8,0.2,400012,0,0,1
25006635,1,1,0.425,3,2,1,0,0,1,0,0,0,1
2502483,0,1,-888888888,1,0,1,0,0,1,0,0,0,1
25033068,1,1,0,5,1,1,0,0,1,0,0,0,1
25044681,0,1,0,13,0,3,13,0,1,31866250,0,0,1
2506620,1,1,1,11,8,2,2,0.318181818,0.5,2031500,0,0,1
25096359,1,1,0.655913978,100,1,1,100,0,1,14717500,0,0,1
25115109,1,1,0.108108108,25,4,1,0,0.6875,0.3125,0,0,0,1
25149006,0,1,1,8,0,2,6,0,1,150000,0,0,1
25155735,1,1,0.16,13,4,1,4,0.071428571,0.928571429,80000,0,0,1
2518932,0,1,1,2,0,2,2,0,1,13211800,0,0,1
25202853,1,1,0.253731343,2,2,1,2,0,1,40000,0,0,1
25204764,1,1,1,1,0,1,1,0,1,105000,0,0,1
25214763,0,1,0.443548387,1,0,1,1,0,1,975000,0,0,1
25222056,1,1,0.425531915,102,2,1,102,0,1,21308504,0,0,1
25228317,0,0,1,0,3,1,0,1,0,0,0,0,1
25258824,1,0,0.264,3,1,1,1,0.4,0.6,85260,0,0,1
25279131,1,1,1,1,0,1,1,0,1,6014000,0,0,1
2528028,1,1,1,18,2,6,1,0,0.9,11188000,0,0,1
25301757,0,1,1,2,0,3,2,0,1,227644,0,0,1
25306371,1,1,0.317073171,6,5,1,1,0,1,1807500,0,0,1
25330812,1,1,-888888888,29,0,2,0,0.033333333,0.966666667,0,0,0,1
2534430,0,1,-888888888,1,0,1,1,0,1,10979000,0,0,1
2534901,1,1,0.708333333,22,1,6,13,0,1,61747000,0,0,1
25359045,0,1,0.402777778,2,0,1,2,0,1,1000000,0,0,1
25364142,1,3,0.163265306,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
25370346,1,1,0.363636364,22,7,1,5,0,1,2300000,0,0,1
25385064,1,1,0.266666667,1,1,1,1,0,1,200000,0,0,1
25430499,0,1,0.166666667,138,35,4,105,0.178403756,0.647887324,37250917,0,0,1
25487352,1,1,-888888888,100,0,26,14,0,1,33166900,0,0,1
2549826,1,1,1,9,0,2,1,0,0.75,2749000,0,0,1
25499628,1,1,0.125,19,5,1,0,0.047619048,0.904761905,0,0,0,1
2557227,0,1,0.815533981,100,0,4,98,0,1,172712000,0,0,1
25614174,1,1,1,3,0,2,3,0,1,296889,0,0,1
25615578,0,1,0.42519685,2,0,2,1,0,1,100000,0,0,1
25616400,0,3,0.571428571,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,1
25627071,1,1,0.385714286,38,19,1,1,0.595959596,0.383838384,10396000,0,0,1
25637805,0,1,0.833333333,8,0,3,9,0.111111111,0.888888889,6393000,0,0,1
25646340,1,1,0.18,22,7,1,0,0.361111111,0.611111111,0,0,0,1
25659306,0,0,0.25,0,2,2,0,1,0,0,0,0,1
2567727,0,0,0.236666667,58,21,4,1,0.374269006,0.339181287,10000,0,0,1
25707963,0,1,0.333333333,76,0,18,1,0,1,1447000,0,0,1
25710528,1,1,0.941176471,100,1,1,100,0,1,19222585,0,0,1
2573307,0,1,1,4,2,3,1,0.2,0.8,2322500,0,0,1
25763556,0,1,1,12,0,6,2,0,1,24730000,0,0,1
25768023,0,1,1,21,1,5,2,0,1,3684450,0,0,1
2577027,0,1,1,95,0,4,100,0,0.95,262397488,0,0,1
2579091,0,3,0,-888888888,0,1,0,-888888888,-888888888,0,0,0,1
25816038,1,3,0.344262295,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
25834617,1,1,0.271428571,1,1,1,1,0,1,25000,0,0,1
25837854,1,1,0.3,2,2,1,2,0.6,0.4,961206,0,0,1
25843830,1,1,0.158940397,17,11,1,0,0.813084112,0.158878505,0,0,0,1
25896915,0,0,-888888888,0,1,1,0,1,0,0,0,0,1
25909758,1,1,0.394557823,103,3,1,103,0,1,14003773,0,0,1
25924239,1,1,-888888888,27,3,1,0,0.534482759,0.465517241,0,0,0,1
2592981,0,1,0.25,3,1,1,3,0,1,636405,0,0,1
2599440,0,1,1,3,1,1,3,0,1,152250,0,0,1
26007378,1,0,-888888888,0,3,1,0,1,0,0,0,0,1
26008437,1,3,0.215686275,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
26066967,1,3,0.276666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,1
26073912,1,1,1,1,1,1,1,0,1,345100,0,0,1
26076750,1,0,0.416666667,25,1,1,1,0.71,0.25,2550000,0,0,1
26095224,1,1,0.090909091,1,1,1,1,0,1,200000,0,0,1
261005,1,1,-888888888,8,6,1,0,0,1,0,0,0,1
26114439,1,0,0.218181818,35,7,1,1,0.492753623,0.507246377,50000,0,0,1
